"Sex","Model_name","Parameter","rhat","ess_bulk"
"Female","m2_Biiliac.Eth","sigma_b",1.00223142892491,5337.14213689936
"Female","m2_Biiliac.Eth","sigma_y",1.00023342135344,6769.45969755957
"Female","m2_Biiliac.Eth","sigma",1.00044026167912,16395.355753618
"Female","m2_Biiliac.Eth","y[1]",1.00058542720712,8177.89682246096
"Female","m2_Biiliac.Eth","y[2]",1.00021394856938,14615.4556577514
"Female","m2_Biiliac.Eth","y[3]",1.00004516750132,13280.480966279
"Female","m2_Biiliac.Eth","y[4]",1.00036091771847,11288.7218832705
"Female","m2_Biiliac.Eth","y[5]",1.00007739944793,15503.0529278407
"Female","m2_Biiliac.Eth","b[1]",1.00048702677813,8608.84397481542
"Female","m2_Biiliac.Eth","b[2]",1.00078417696103,9463.12932206586
"Female","m2_Biiliac.Eth","b[3]",1.00105404797634,14488.0530955364
"Female","m2_Biiliac.Eth","b[4]",1.00045400843229,12969.5710235667
"Female","m2_Biiliac.Eth","b[5]",1.00109973388532,15327.7361614681
"Female","m2_Biacrom.Eth","x[1]",1.00042610118734,10248.8807790683
"Female","m2_Biacrom.Eth","x[2]",1.0005570447852,14618.1523395689
"Female","m2_Biacrom.Eth","x[3]",0.9999594545486,10317.5773311028
"Female","m2_Biacrom.Eth","x[4]",1.00042576413884,11418.9842170246
"Female","m2_Biacrom.Eth","x[5]",1.00049881862374,11825.3262303668
"Female","m2_Biacrom.Eth","z[1]",1.00036415205166,10741.2979408064
"Female","m2_Biacrom.Eth","z[2]",1.00077424566769,12979.5450874602
"Female","m2_Biacrom.Eth","z[3]",1.0002338555902,11884.4474779424
"Female","m2_Biacrom.Eth","z[4]",1.00047357637259,12672.0937967501
"Female","m2_Biacrom.Eth","z[5]",0.999915224837163,16657.5012162544
"Female","m2_Biacrom.Eth","a",1.00128977391515,7707.03919815975
"Female","m2_Biacrom.Eth","sigma_b",1.00017515684578,4077.74283747212
"Female","m2_Biacrom.Eth","sigma_y",1.00103910814022,5166.74680523471
"Female","m2_Biacrom.Eth","sigma",1.000661587703,13784.9233833015
"Female","m2_Biacrom.Eth","y[1]",1.00039292167558,9258.90957867146
"Female","m2_Biacrom.Eth","y[2]",1.00053323829665,8514.94279997307
"Female","m2_Biacrom.Eth","y[3]",1.00055803988894,7804.00671802579
"Female","m2_Biacrom.Eth","y[4]",1.00048685087132,10906.8373931275
"Female","m2_Biacrom.Eth","y[5]",1.00007857460563,15336.0025994313
"Female","m2_Biacrom.Eth","b[1]",1.00048347734687,8616.64289494921
"Female","m2_Biacrom.Eth","b[2]",1.00066532706459,14219.4244032594
"Female","m2_Biacrom.Eth","b[3]",1.00003196507672,7603.64230126331
"Female","m2_Biacrom.Eth","b[4]",1.00047606422478,10209.327959884
"Female","m2_Biacrom.Eth","b[5]",1.00003960247131,9102.61176329376
"Female","m2_Mass.Eth","x[1]",1.00046680319015,10256.5869510454
"Female","m2_Mass.Eth","x[2]",1.00053766864572,13822.369712686
"Female","m2_Mass.Eth","x[3]",1.00036694694453,10544.1332532359
"Female","m2_Mass.Eth","x[4]",1.00052958631589,10392.3586192293
"Female","m2_Mass.Eth","x[5]",1.00064771410383,13643.8322494065
"Female","m2_Mass.Eth","z[1]",1.00034857940048,8830.2028968033
"Female","m2_Mass.Eth","z[2]",1.00080157290939,10207.795147653
"Female","m2_Mass.Eth","z[3]",1.00059902503529,13284.6862278744
"Female","m2_Mass.Eth","z[4]",1.00018616641096,10777.0348902421
"Female","m2_Mass.Eth","z[5]",1.00024441228338,16699.8941109598
"Female","m2_Mass.Eth","a",1.00061492119629,6900.60856916816
"Female","m2_Mass.Eth","sigma_b",1.00067201902743,4735.27721314385
"Female","m2_Mass.Eth","sigma_y",1.00155747213582,4209.76063166083
"Female","m2_Mass.Eth","sigma",1.00006347881093,14060.5858297703
"Female","m2_Mass.Eth","y[1]",1.00074776814245,7826.17013587635
"Female","m2_Mass.Eth","y[2]",1.00059275638305,6358.2097854005
"Female","m2_Mass.Eth","y[3]",1.00049325081609,12090.8881837465
"Female","m2_Mass.Eth","y[4]",1.00043638693076,7916.07807831794
"Female","m2_Mass.Eth","y[5]",1.00067124188317,15952.9498436043
"Female","m2_Mass.Eth","b[1]",1.00062874236429,10405.3301816682
"Female","m2_Mass.Eth","b[2]",1.00024187905471,14012.9353225388
"Female","m2_Mass.Eth","b[3]",1.0008121766143,7267.59526508953
"Female","m2_Mass.Eth","b[4]",1.00063862539452,8279.67153746026
"Female","m2_Mass.Eth","b[5]",1.00068664362218,12882.0189602475
"Female","m2_Triceps.Eth","x[1]",1.00025955339131,5926.30485931256
"Female","m2_Triceps.Eth","x[2]",1.00008539739309,8876.95280324414
"Female","m2_Triceps.Eth","x[3]",1.00036828701754,7220.3198625978
"Female","m2_Triceps.Eth","x[4]",1.00045062114388,7245.92583477238
"Female","m2_Triceps.Eth","x[5]",1.00036305396954,7729.11038314235
"Female","m2_Triceps.Eth","z[1]",1.00023544054855,10209.2041644905
"Female","m2_Triceps.Eth","z[2]",1.00037766148407,13533.110884976
"Female","m2_Triceps.Eth","z[3]",1.00023962196626,15908.280977181
"Female","m2_Triceps.Eth","z[4]",1.00041838952315,10522.7548234344
"Female","m2_Triceps.Eth","z[5]",1.0000809891516,16803.8573849974
"Female","m2_Triceps.Eth","a",1.00038703073749,6339.92286232683
"Female","m2_Triceps.Eth","sigma_b",1.00019635065091,5659.36664432417
"Female","m2_Triceps.Eth","sigma_y",1.00024055077326,5929.94172377285
"Female","m2_Triceps.Eth","sigma",1.00017172622199,15088.5275479187
"Female","m2_Triceps.Eth","y[1]",1.00027935745472,9791.67074324688
"Female","m2_Triceps.Eth","y[2]",1.00014695039364,12490.4393981137
"Female","m2_Triceps.Eth","y[3]",1.00012844398085,14821.4654152077
"Female","m2_Triceps.Eth","y[4]",1.00058058079125,8435.77918047571
"Female","m2_Triceps.Eth","y[5]",1.00002791684511,15362.1906255301
"Female","m2_Triceps.Eth","b[1]",1.00023190379907,6637.03367587215
"Female","m2_Triceps.Eth","b[2]",1.00005733376149,8409.36643522314
"Female","m2_Triceps.Eth","b[3]",1.00040607640206,7085.56719936371
"Female","m2_Triceps.Eth","b[4]",1.00056719580355,7097.2051728267
"Female","m2_Triceps.Eth","b[5]",1.0003785331522,7568.75114982354
"Female","m2_ForearmC.Eth","x[1]",1.00060562021043,7665.03606570799
"Female","m2_ForearmC.Eth","x[2]",1.00057829333589,9342.42711857564
"Female","m2_ForearmC.Eth","x[3]",1.0000874980688,8371.2564808958
"Female","m2_ForearmC.Eth","x[4]",1.00017792446298,8260.41700290873
"Female","m2_ForearmC.Eth","x[5]",1.00062686693322,9724.70882692429
"Female","m2_ForearmC.Eth","z[1]",1.00018166042416,9869.89310079602
"Female","m2_ForearmC.Eth","z[2]",0.999988846892739,10724.518937287
"Female","m2_ForearmC.Eth","z[3]",1.00050887807866,14180.418696713
"Female","m2_ForearmC.Eth","z[4]",1.00023374022221,9931.26804038692
"Female","m2_ForearmC.Eth","z[5]",0.999954049134479,17599.8494134179
"Female","m2_ForearmC.Eth","a",1.00071590850916,7393.69309358366
"Female","m2_ForearmC.Eth","sigma_b",1.00032643216224,4532.39696622675
"Female","m2_ForearmC.Eth","sigma_y",1.00008899047121,4926.07333743967
"Female","m2_ForearmC.Eth","sigma",1.00016604907601,11370.4085436359
"Female","m2_ForearmC.Eth","y[1]",1.00036546611036,9889.49410470937
"Female","m2_ForearmC.Eth","y[2]",0.999987503224339,8011.36103459161
"Female","m2_ForearmC.Eth","y[3]",1.00040066311508,14414.6570179401
"Female","m2_ForearmC.Eth","y[4]",1.00023286823754,6952.01312003708
"Female","m2_ForearmC.Eth","y[5]",1.00003091347173,16010.9968213424
"Female","m2_ForearmC.Eth","b[1]",1.00050933755725,7672.75111822074
"Female","m2_ForearmC.Eth","b[2]",1.00016306178595,7958.83116537675
"Female","m2_ForearmC.Eth","b[3]",1.00063141347848,8331.2479675955
"Female","m2_ForearmC.Eth","b[4]",1.00019549331295,8379.39861510203
"Female","m2_ForearmC.Eth","b[5]",1.00009781110643,9229.48376205241
"Female","m2_SitHeight.Stature.Eth","x[1]",1.00010064264163,12988.4650172111
"Female","m2_SitHeight.Stature.Eth","x[2]",1.00057688559835,15460.3531253126
"Female","m2_SitHeight.Stature.Eth","x[3]",1.00012060568325,14377.2551577997
"Female","m2_SitHeight.Stature.Eth","x[4]",1.00012371671524,14515.8441728122
"Female","m2_SitHeight.Stature.Eth","x[5]",1.0001277243149,14865.6669776005
"Female","m2_SitHeight.Stature.Eth","z[1]",1.00006105108235,7863.19399649234
"Female","m2_SitHeight.Stature.Eth","z[2]",1.00023996023419,10866.5822506718
"Female","m2_SitHeight.Stature.Eth","z[3]",1.00013015890559,12907.5651746496
"Female","m2_SitHeight.Stature.Eth","z[4]",1.00026446417405,9880.62162985225
"Female","m2_SitHeight.Stature.Eth","z[5]",1.00045579177956,16525.7755735164
"Female","m2_SitHeight.Stature.Eth","a",1.00043441077984,6009.56903117478
"Female","m2_SitHeight.Stature.Eth","d",1.00008453785808,18454.6168136296
"Female","m2_SitHeight.Stature.Eth","sigma_b",1.00005671901989,6312.21732616791
"Female","m2_SitHeight.Stature.Eth","sigma_y",1.00088244010367,4184.71482865497
"Female","m2_SitHeight.Stature.Eth","sigma",0.999817292422782,16179.0219745798
"Female","m2_SitHeight.Stature.Eth","y[1]",1.00013349858546,6194.74687102485
"Female","m2_SitHeight.Stature.Eth","y[2]",1.0002446709776,7235.06716358931
"Female","m2_SitHeight.Stature.Eth","y[3]",1.00050251420804,11690.5605300468
"Female","m2_SitHeight.Stature.Eth","y[4]",1.00032936579578,7988.0200796971
"Female","m2_SitHeight.Stature.Eth","y[5]",1.00047173591335,15134.3748665907
"Female","m2_SitHeight.Stature.Eth","b[1]",1.00024291794162,11484.2056423767
"Female","m2_SitHeight.Stature.Eth","b[2]",1.00026406691116,13116.0025630662
"Female","m2_SitHeight.Stature.Eth","b[3]",1.00014921009054,11450.1140960918
"Female","m2_SitHeight.Stature.Eth","b[4]",1.0003315938491,13145.6187935034
"Female","m2_SitHeight.Stature.Eth","b[5]",1.00002181560535,12628.3288280371
"Female","m2_ArmSpan.Stature.Eth","x[1]",1.00048359067607,11495.4714021493
"Female","m2_ArmSpan.Stature.Eth","x[2]",1.00041726233458,12060.9716002329
"Female","m2_ArmSpan.Stature.Eth","x[3]",1.00014755829684,12018.6658102638
"Female","m2_ArmSpan.Stature.Eth","x[4]",1.00038068476889,12611.055679359
"Female","m2_ArmSpan.Stature.Eth","x[5]",1.00010423241157,12926.9516265636
"Female","m2_ArmSpan.Stature.Eth","z[1]",1.00045250280314,5694.99437442719
"Female","m2_ArmSpan.Stature.Eth","z[2]",1.00003900322432,8007.99916997161
"Female","m2_ArmSpan.Stature.Eth","z[3]",1.00046018038217,9509.22424983453
"Female","m2_ArmSpan.Stature.Eth","z[4]",1.00034115182268,6826.66360663792
"Female","m2_ArmSpan.Stature.Eth","z[5]",1.00017944329114,11269.469158921
"Female","m2_ArmSpan.Stature.Eth","a",1.00038027822331,5558.38072228723
"Female","m2_ArmSpan.Stature.Eth","d",1.00024462011467,15029.8173267593
"Female","m2_ArmSpan.Stature.Eth","sigma_b",1.00100391634515,4808.39840628071
"Female","m2_ArmSpan.Stature.Eth","sigma_y",1.00051806335823,5366.65097272666
"Female","m2_ArmSpan.Stature.Eth","sigma",1.00024354483143,14218.6868065143
"Female","m2_ArmSpan.Stature.Eth","y[1]",1.00034189182132,5561.9815231349
"Female","m2_ArmSpan.Stature.Eth","y[2]",1.00013738759358,6496.96252659573
"Female","m2_ArmSpan.Stature.Eth","y[3]",1.00016534385246,7845.45658228162
"Female","m2_ArmSpan.Stature.Eth","y[4]",1.00036517994446,5890.17782535002
"Female","m2_ArmSpan.Stature.Eth","y[5]",1.00020119788874,10339.0066523305
"Female","m2_ArmSpan.Stature.Eth","b[1]",1.00048651597176,8885.78885198965
"Female","m2_ArmSpan.Stature.Eth","b[2]",1.0005773201947,10040.8021529886
"Female","m2_ArmSpan.Stature.Eth","b[3]",1.00000820076694,11925.7063913008
"Female","m2_ArmSpan.Stature.Eth","b[4]",0.99996237943297,11925.4326904073
"Female","m2_ArmSpan.Stature.Eth","b[5]",1.00024470569261,13285.0334520397
"Female","m2_Leg.Stature.Eth","x[1]",1.0002112989747,10611.3545572499
"Female","m2_Leg.Stature.Eth","x[2]",1.00022302236604,14617.6970793329
"Female","m2_Leg.Stature.Eth","x[3]",1.00030872494521,13349.398017567
"Female","m2_Leg.Stature.Eth","x[4]",1.00024232503351,14564.433225038
"Female","m2_Leg.Stature.Eth","x[5]",1.0000551267672,14244.3439819759
"Female","m2_Leg.Stature.Eth","z[1]",1.00050545781247,8154.23655491747
"Female","m2_Leg.Stature.Eth","z[2]",1.00068484359805,8590.03952013235
"Female","m2_Leg.Stature.Eth","z[3]",1.00026310128489,12303.4425616882
"Female","m2_Leg.Stature.Eth","z[4]",1.00042971697298,8741.78130360706
"Female","m2_Leg.Stature.Eth","z[5]",1.00023994739856,14428.0774413198
"Female","m2_Leg.Stature.Eth","a",1.00036487938518,4909.95163739105
"Female","m2_Leg.Stature.Eth","d",1.00012679506216,15723.9375455123
"Female","m2_Leg.Stature.Eth","sigma_b",1.00032454886438,6436.14212767022
"Female","m2_Leg.Stature.Eth","sigma_y",1.00107710690091,4414.06530143767
"Female","m2_Leg.Stature.Eth","sigma",1.00085837154016,13495.6093783573
"Female","m2_Leg.Stature.Eth","y[1]",1.00080685980498,5013.97266935028
"Female","m2_Leg.Stature.Eth","y[2]",1.00045329543061,5037.94310826172
"Female","m2_Leg.Stature.Eth","y[3]",1.00020432284922,7167.30764425541
"Female","m2_Leg.Stature.Eth","y[4]",1.00031120875078,5565.95100185003
"Female","m2_Leg.Stature.Eth","y[5]",1.00079740168292,14312.9094358517
"Female","m2_Leg.Stature.Eth","b[1]",1.00071055644337,11426.4966119062
"Female","m2_Leg.Stature.Eth","b[2]",1.00026974336839,13990.6044873806
"Female","m2_Leg.Stature.Eth","b[3]",1.00046468558798,12562.1991151251
"Female","m2_Leg.Stature.Eth","b[4]",1.00027892408293,13335.3071461556
"Female","m2_Leg.Stature.Eth","b[5]",0.999940149135918,12727.3689550635
"Female","m2_Femur.Stature.Eth","x[1]",1.00037622901241,11573.6821288861
"Female","m2_Femur.Stature.Eth","x[2]",1.00030883521061,14182.9166142711
"Female","m2_Femur.Stature.Eth","x[3]",1.00065218538351,10621.5824170089
"Female","m2_Femur.Stature.Eth","x[4]",1.00014323801068,11744.9933936086
"Female","m2_Femur.Stature.Eth","x[5]",1.00029881414447,13323.4456466551
"Female","m2_Femur.Stature.Eth","z[1]",1.00038802970144,10300.276209992
"Female","m2_Femur.Stature.Eth","z[2]",1.00098878033568,11930.9869161159
"Female","m2_Femur.Stature.Eth","z[3]",1.00025150451337,13815.332479955
"Female","m2_Femur.Stature.Eth","z[4]",1.00008907758362,10917.0657836216
"Female","m2_Femur.Stature.Eth","z[5]",1.00014345120877,15712.2495906009
"Female","m2_Femur.Stature.Eth","a",1.00064481446096,6531.05824017148
"Female","m2_Femur.Stature.Eth","d",1.00008584829337,15952.7766369288
"Female","m2_Femur.Stature.Eth","sigma_b",1.00032872854756,5177.76180912913
"Female","m2_Femur.Stature.Eth","sigma_y",1.00054025074489,5667.92251196654
"Female","m2_Femur.Stature.Eth","sigma",0.99988667252682,15349.921916112
"Female","m2_Femur.Stature.Eth","y[1]",1.00037587814843,7645.93696452035
"Female","m2_Femur.Stature.Eth","y[2]",1.00037644527561,9794.6845218666
"Female","m2_Femur.Stature.Eth","y[3]",1.00013458814157,11620.6788983257
"Female","m2_Femur.Stature.Eth","y[4]",1.00053139463634,9043.01315198548
"Female","m2_Femur.Stature.Eth","y[5]",1.00016784747395,14989.8230956285
"Female","m2_Femur.Stature.Eth","b[1]",1.00037466542655,8771.68140781274
"Female","m2_Femur.Stature.Eth","b[2]",1.00006564574769,11972.3824570461
"Female","m2_Femur.Stature.Eth","b[3]",1.00033622136468,8480.15253186242
"Female","m2_Femur.Stature.Eth","b[4]",1.00008220237867,8581.07577692987
"Female","m2_Femur.Stature.Eth","b[5]",1.0000484477369,10971.5639348553
"Female","m2_Tibia.Stature.Eth","x[1]",1.00026430299108,12864.8597898539
"Female","m2_Tibia.Stature.Eth","x[2]",1.00070951457733,15375.4454290772
"Female","m2_Tibia.Stature.Eth","x[3]",1.00015017445265,14225.4323987762
"Female","m2_Tibia.Stature.Eth","x[4]",1.00022271551372,12726.2726062812
"Female","m2_Tibia.Stature.Eth","x[5]",0.999979495330351,14666.1012761085
"Female","m2_Tibia.Stature.Eth","z[1]",1.00077634071836,6709.05181823538
"Female","m2_Tibia.Stature.Eth","z[2]",1.00067507484526,8857.23498043013
"Female","m2_Tibia.Stature.Eth","z[3]",1.00023953273134,9555.21657976599
"Female","m2_Tibia.Stature.Eth","z[4]",1.00107471598365,7518.86253415552
"Female","m2_Tibia.Stature.Eth","z[5]",1.00046060880047,12253.7424878455
"Female","m2_Tibia.Stature.Eth","a",1.00079921293086,6369.32854027186
"Female","m2_Tibia.Stature.Eth","d",1.00016943626472,14730.4906057293
"Female","m2_Tibia.Stature.Eth","sigma_b",1.0012163768437,5343.70984030298
"Female","m2_Tibia.Stature.Eth","sigma_y",1.00046881979726,6528.34099829425
"Female","m2_Tibia.Stature.Eth","sigma",1.00021792670566,14620.0493190994
"Female","m2_Tibia.Stature.Eth","y[1]",1.00057231017642,6620.82951652723
"Female","m2_Tibia.Stature.Eth","y[2]",1.00054952177896,8023.68323092717
"Female","m2_Tibia.Stature.Eth","y[3]",1.00047723304293,9223.95426603318
"Female","m2_Tibia.Stature.Eth","y[4]",1.0008362643292,7061.62990106292
"Female","m2_Tibia.Stature.Eth","y[5]",1.00061105075995,12132.4246989536
"Female","m2_Tibia.Stature.Eth","b[1]",1.00039310763955,12300.1929840212
"Female","m2_Tibia.Stature.Eth","b[2]",1.00041655912272,14930.7970432279
"Female","m2_Tibia.Stature.Eth","b[3]",0.999942807943061,11565.3541029972
"Female","m2_Tibia.Stature.Eth","b[4]",1.00045996715415,10140.3432912977
"Female","m2_Tibia.Stature.Eth","b[5]",1.00015560471726,13192.4662935898
"Female","m2_Arm.Stature.Eth","x[1]",1.00032140017859,11521.6080539622
"Female","m2_Arm.Stature.Eth","x[2]",0.999947141622599,13748.9838570705
"Female","m2_Arm.Stature.Eth","x[3]",1.00008929968735,12467.4804987656
"Female","m2_Arm.Stature.Eth","x[4]",1.00030303367227,12553.1294780989
"Female","m2_Arm.Stature.Eth","x[5]",1.0003333585115,14044.7482809747
"Female","m2_Arm.Stature.Eth","z[1]",1.00083052636309,5976.24173904165
"Female","m2_Arm.Stature.Eth","z[2]",1.00023024838561,8243.05253476217
"Female","m2_Arm.Stature.Eth","z[3]",1.00019532370533,10096.2983369309
"Female","m2_Arm.Stature.Eth","z[4]",1.00027755059131,7174.72927989034
"Female","m2_Arm.Stature.Eth","z[5]",1.00001134187524,12502.5591390685
"Female","m2_Arm.Stature.Eth","a",1.00046858541698,6244.30335320976
"Female","m2_Arm.Stature.Eth","d",1.00010000525837,16343.2823799423
"Female","m2_Arm.Stature.Eth","sigma_b",1.00019624289335,4835.01302871649
"Female","m2_Arm.Stature.Eth","sigma_y",1.00109274561688,5705.89314465674
"Female","m2_Arm.Stature.Eth","sigma",1.00016543915323,13186.9995254833
"Female","m2_Arm.Stature.Eth","y[1]",1.00048331902502,6304.16666216595
"Female","m2_Arm.Stature.Eth","y[2]",1.00026405195666,7370.78925573888
"Female","m2_Arm.Stature.Eth","y[3]",1.00029240837487,8936.34873082778
"Female","m2_Arm.Stature.Eth","y[4]",1.00020208084368,6633.71938447688
"Female","m2_Arm.Stature.Eth","y[5]",1.00005717351267,11636.6426741154
"Female","m2_Arm.Stature.Eth","b[1]",1.00019778054532,8673.63344449266
"Female","m2_Arm.Stature.Eth","b[2]",1.00009689469862,11928.5460180111
"Female","m2_Arm.Stature.Eth","b[3]",1.00006335908083,9047.36618187395
"Female","m2_Arm.Stature.Eth","b[4]",1.00031474048262,11304.287900191
"Female","m2_Arm.Stature.Eth","b[5]",1.00033914188797,12302.6585848348
"Female","m2_Humerus.Stature.Eth","x[1]",0.99999692946972,14142.1353959686
"Female","m2_Humerus.Stature.Eth","x[2]",1.0006108392631,17077.8465005334
"Female","m2_Humerus.Stature.Eth","x[3]",1.00018997226149,16251.2604509664
"Female","m2_Humerus.Stature.Eth","x[4]",1.00042330419193,15494.5600013487
"Female","m2_Humerus.Stature.Eth","x[5]",1.00024168173996,17139.1505638325
"Female","m2_Humerus.Stature.Eth","z[1]",1.00033519859168,11635.2715759301
"Female","m2_Humerus.Stature.Eth","z[2]",1.00008786616004,16246.9431376295
"Female","m2_Humerus.Stature.Eth","z[3]",1.00040874999188,18901.5937704577
"Female","m2_Humerus.Stature.Eth","z[4]",1.00032110229013,14773.0403211313
"Female","m2_Humerus.Stature.Eth","z[5]",1.00043020994254,18948.9096350844
"Female","m2_Humerus.Stature.Eth","a",1.00069450723292,6646.65628884401
"Female","m2_Humerus.Stature.Eth","d",1.00055594342461,18932.1987992586
"Female","m2_Humerus.Stature.Eth","sigma_b",1.00034428054591,7089.39639499531
"Female","m2_Humerus.Stature.Eth","sigma_y",1.00076412614418,5933.67889279836
"Female","m2_Humerus.Stature.Eth","sigma",1.00029050854208,18616.2823821476
"Female","m2_Humerus.Stature.Eth","y[1]",1.00043259476364,7294.48569591378
"Female","m2_Humerus.Stature.Eth","y[2]",1.00024986410474,11143.244431822
"Female","m2_Humerus.Stature.Eth","y[3]",1.00024813148267,14627.2403295449
"Female","m2_Humerus.Stature.Eth","y[4]",1.00026771290853,10843.0439218355
"Female","m2_Humerus.Stature.Eth","y[5]",1.00032966426608,16561.6834147955
"Female","m2_Humerus.Stature.Eth","b[1]",1.00014560010879,10761.5165129901
"Female","m2_Humerus.Stature.Eth","b[2]",1.0000190543908,13647.5919303601
"Female","m2_Humerus.Stature.Eth","b[3]",1.0002568035058,13049.8354724796
"Female","m2_Humerus.Stature.Eth","b[4]",0.999955275865716,12637.8871510907
"Female","m2_Humerus.Stature.Eth","b[5]",1.00070501346629,13910.1992707356
